lp;ID_Rosliny;Roslina;Lokalizacja_precyzyjna;Rodzaj_donicy;Lokalizacja_szczegolowa;Strefa_glowna;Pietro
2180;P12_R688;Aglaonema;;Podwieszona pod oknami środkowa;;kuchnia;12
2181;P12_R689;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2182;P12_R690;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2183;P12_R691;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2184;P12_R692;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2185;P12_R693;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2186;P12_R694;Epipremnum;;Podwieszona pod oknami środkowa;;kuchnia;12
2187;P12_R695;Aglaonema;;Podwieszona pod oknami Lewa;;kuchnia;12
2188;P12_R696;Aglaonema;;Podwieszona pod oknami Lewa;;kuchnia;12
2189;P12_R697;Aglaonema;;Podwieszona pod oknami Lewa;;kuchnia;12
2190;P12_R698;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2191;P12_R699;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2192;P12_R700;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2193;P12_R701;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2194;P12_R702;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2195;P12_R703;Epipremnum;;Podwieszona pod oknami Lewa;;kuchnia;12
2196;P12_R704;Zamioculcas;;Podwieszona pod oknami Lewa;;kuchnia;12
2197;P13_R001;Epipremnum;1;Z kratką przy elewacji;;Kuchnia;13
2198;P13_R002;Epipremnum;1;Z kratką przy elewacji;;Kuchnia;13
2199;P13_R003;Epipremnum;1;Z kratką przy elewacji;;Kuchnia;13
2200;P13_R004;Epipremnum;2;Z kratką przy elewacji;;Kuchnia;13
2201;P13_R005;Epipremnum;2;Z kratką przy elewacji;;Kuchnia;13
2202;P13_R006;Epipremnum;2;Z kratką przy elewacji;;Kuchnia;13
2203;P13_R007;Epipremnum;3;Z kratką przy elewacji;;Kuchnia;13
2204;P13_R008;Epipremnum;3;Z kratką przy elewacji;;Kuchnia;13
2205;P13_R009;Epipremnum;3;Z kratką przy elewacji;;Kuchnia;13
2206;P13_R010;Epipremnum;4;Z kratką przy elewacji;;Kuchnia;13
2207;P13_R011;Epipremnum;4;Z kratką przy elewacji;;Kuchnia;13
2208;P13_R012;Epipremnum;4;Z kratką przy elewacji;;Kuchnia;13
2209;P13_R013;Epipremnum;5;Z kratką przy elewacji;;Kuchnia;13
2210;P13_R014;Epipremnum;5;Z kratką przy elewacji;;Kuchnia;13
2211;P13_R015;Epipremnum;5;Z kratką przy elewacji;;Kuchnia;13
2212;P13_R016;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;13
2213;P13_R017;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;13
2214;P13_R018;Epipremnum;6;Z kratką przy elewacji;;Kuchnia;13
2215;P13_R019;Epipremnum;7;donica wolnostojaca na kółkach;;Kuchnia;13
2216;P13_R020;Epipremnum;7;donica wolnostojaca na kółkach;;Kuchnia;13
2217;P13_R021;Epipremnum;7;donica wolnostojaca na kółkach;;Kuchnia;13
2218;P13_R022;Epipremnum;7;donica wolnostojaca na kółkach;;Kuchnia;13
2219;P13_R023;Epipremnum;8;donica wolnostojaca na kółkach;;Kuchnia;13
2220;P13_R024;Epipremnum;8;donica wolnostojaca na kółkach;;Kuchnia;13
2221;P13_R025;Epipremnum;8;donica wolnostojaca na kółkach;;Kuchnia;13
2222;P13_R026;Epipremnum;8;donica wolnostojaca na kółkach;;Kuchnia;13
2223;P13_R027;Monstera;9;wolnostojące;;Kuchnia;13
2224;P13_R028;Monstera;10;wolnostojące;;Kuchnia;13
2225;P13_R029;Strelicja;11;wolnostojące;;Kuchnia;13
2226;P13_R030;Strelicja;12;wolnostojące;;Kuchnia;13
2227;P13_R031;Strelicja;13;wolnostojące;;Kuchnia;13
2228;P13_R032;Strelicja;14;wolnostojące;;Kuchnia;13
2229;P13_R033;Strelicja;15;wolnostojące;;Kuchnia;13
2230;P13_R034;Strelicja;16;wolnostojące;;Kuchnia;13
2231;P13_R035;Fikus elastica;17;wolnostojące;;Kuchnia;13
2232;P13_R036;Fikus elastica;18;wolnostojące;;Kuchnia;13
2233;P13_R037;Dracaena reflexa song of jamaica;19;wolnostojące;;Kuchnia;13
2234;P13_R038;Fikus benjamina;20;wolnostojące;;Kuchnia;13
2235;P13_R039;Dracaena anita;21;wolnostojące;;Kuchnia;13
2236;P13_R040;Dracaena anita;22;wolnostojące;;Kuchnia;13
2237;P13_R041;Juka;23;wolnostojące;;Kuchnia;13
2238;P13_R042;Juka;24;wolnostojące;;Kuchnia;13
2239;P13_R043;Monstera;25;donica z siedziskiem;;Kuchnia;13
2240;P13_R044;Monstera;25;donica z siedziskiem;;Kuchnia;13
2241;P13_R045;Monstera;25;donica z siedziskiem;;Kuchnia;13
2242;P13_R046;Monstera;25;donica z siedziskiem;;Kuchnia;13
2243;P13_R047;Monstera;25;donica z siedziskiem;;Kuchnia;13
2244;P13_R048;Monstera;25;donica z siedziskiem;;Kuchnia;13
2245;P13_R049;Aglaonema;25;donica z siedziskiem;;Kuchnia;13
2246;P13_R050;Aglaonema;25;donica z siedziskiem;;Kuchnia;13
2247;P13_R051;Aglaonema;25;donica z siedziskiem;;Kuchnia;13
2248;P13_R052;Aglaonema;25;donica z siedziskiem;;Kuchnia;13
2249;P13_R053;Aglaonema;25;donica z siedziskiem;;Kuchnia;13
2250;P13_R054;Zamioculcas;25;donica z siedziskiem;;Kuchnia;13
2251;P13_R055;Zamioculcas;25;donica z siedziskiem;;Kuchnia;13
2252;P13_R056;Zamioculcas;25;donica z siedziskiem;;Kuchnia;13
2253;P13_R057;Zamioculcas;25;donica z siedziskiem;;Kuchnia;13
2254;P13_R058;Zamioculcas;25;donica z siedziskiem;;Kuchnia;13
2255;P13_R059;Monstera;26;donica z siedziskiem;;Kuchnia;13
2256;P13_R060;Monstera;26;donica z siedziskiem;;Kuchnia;13
2257;P13_R061;Monstera;26;donica z siedziskiem;;Kuchnia;13
2258;P13_R062;Monstera;26;donica z siedziskiem;;Kuchnia;13
2259;P13_R063;Aglaonema;26;donica z siedziskiem;;Kuchnia;13
2260;P13_R064;Aglaonema;26;donica z siedziskiem;;Kuchnia;13
2261;P13_R065;Zamioculcas;26;donica z siedziskiem;;Kuchnia;13
2262;P13_R066;Zamioculcas;26;donica z siedziskiem;;Kuchnia;13
2263;P13_R067;Zamioculcas;26;donica z siedziskiem;;Kuchnia;13
2264;P13_R068;Monstera;27;donica z siedziskiem;;Kuchnia;13
2265;P13_R069;Monstera;27;donica z siedziskiem;;Kuchnia;13
2266;P13_R070;Monstera;27;donica z siedziskiem;;Kuchnia;13
2267;P13_R071;Monstera;27;donica z siedziskiem;;Kuchnia;13
2268;P13_R072;Aglaonema;27;donica z siedziskiem;;Kuchnia;13
2269;P13_R073;Aglaonema;27;donica z siedziskiem;;Kuchnia;13
2270;P13_R074;Aglaonema;27;donica z siedziskiem;;Kuchnia;13
2271;P13_R075;Zamioculcas;27;donica z siedziskiem;;Kuchnia;13
2272;P13_R076;Zamioculcas;27;donica z siedziskiem;;Kuchnia;13
2273;P13_R077;Zamioculcas;27;donica z siedziskiem;;Kuchnia;13
2274;P13_R078;Monstera;28;zabudowa z mikrofalówką;;Kuchnia;13
2275;P13_R079;Monstera;28;zabudowa z mikrofalówką;;Kuchnia;13
2276;P13_R080;Monstera;28;zabudowa z mikrofalówką;;Kuchnia;13
2277;P13_R081;Aglaonema;28;zabudowa z mikrofalówką;;Kuchnia;13
2278;P13_R082;Aglaonema;28;zabudowa z mikrofalówką;;Kuchnia;13
2279;P13_R083;Aglaonema;28;zabudowa z mikrofalówką;;Kuchnia;13
2280;P13_R084;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2281;P13_R085;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2282;P13_R086;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2283;P13_R087;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2284;P13_R088;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2285;P13_R089;Zamioculcas;28;zabudowa z mikrofalówką;;Kuchnia;13
2286;P13_R090;Epipremnum;29;Konstrukcja;;Kuchnia;13
2287;P13_R091;Epipremnum;29;Konstrukcja;;Kuchnia;13
2288;P13_R092;Epipremnum;29;Konstrukcja;;Kuchnia;13
2289;P13_R093;Epipremnum;29;Konstrukcja;;Kuchnia;13
2290;P13_R094;Epipremnum;29;Konstrukcja;;Kuchnia;13
2291;P13_R095;Epipremnum;29;Konstrukcja;;Kuchnia;13
2292;P13_R096;Epipremnum;29;Konstrukcja;;Kuchnia;13
2293;P13_R097;Epipremnum;29;Konstrukcja;;Kuchnia;13
2294;P13_R098;Epipremnum;29;Konstrukcja;;Kuchnia;13
2295;P13_R099;Epipremnum;29;Konstrukcja;;Kuchnia;13
2296;P13_R100;Epipremnum;29;Konstrukcja;;Kuchnia;13
2297;P13_R101;Epipremnum;29;Konstrukcja;;Kuchnia;13
2298;P13_R102;Epipremnum;29;Konstrukcja;;Kuchnia;13
2299;P13_R103;Epipremnum;29;Konstrukcja;;Kuchnia;13
2300;P13_R104;Epipremnum;29;Konstrukcja;;Kuchnia;13
2301;P13_R105;Epipremnum;29;Konstrukcja;;Kuchnia;13
2302;P13_R106;Epipremnum;29;Konstrukcja;;Kuchnia;13
2303;P13_R107;Epipremnum;29;Konstrukcja;;Kuchnia;13
2304;P13_R108;Epipremnum;29;Konstrukcja;;Kuchnia;13
2305;P13_R109;Epipremnum;29;Konstrukcja;;Kuchnia;13
2306;P13_R110;Epipremnum;29;Konstrukcja;;Kuchnia;13
2307;P13_R111;Epipremnum;29;Konstrukcja;;Kuchnia;13
2308;P13_R112;Epipremnum;29;Konstrukcja;;Kuchnia;13
2309;P13_R113;Epipremnum;29;Konstrukcja;;Kuchnia;13
2310;P13_R114;Epipremnum;29;Konstrukcja;;Kuchnia;13
2311;P13_R115;Epipremnum;29;Konstrukcja;;Kuchnia;13
2312;P13_R116;Epipremnum;29;Konstrukcja;;Kuchnia;13
2313;P13_R117;Epipremnum;29;Konstrukcja;;Kuchnia;13
2314;P13_R118;Aglaonema;30;Podwieszona pod oknami;;Kuchnia;13
2315;P13_R119;Aglaonema;30;Podwieszona pod oknami;;Kuchnia;13
2316;P13_R120;Aglaonema;30;Podwieszona pod oknami;;Kuchnia;13
2317;P13_R121;Aglaonema;30;Podwieszona pod oknami;;Kuchnia;13
2318;P13_R122;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2319;P13_R123;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2320;P13_R124;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2321;P13_R125;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2322;P13_R126;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2323;P13_R127;Epipremnum;30;Podwieszona pod oknami;;Kuchnia;13
2324;P13_R128;Aglaonema;31;Podwieszona pod oknami;;Kuchnia;13
2325;P13_R129;Aglaonema;31;Podwieszona pod oknami;;Kuchnia;13
2326;P13_R130;Aglaonema;31;Podwieszona pod oknami;;Kuchnia;13
2327;P13_R131;Aglaonema;31;Podwieszona pod oknami;;Kuchnia;13
2328;P13_R132;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2329;P13_R133;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2330;P13_R134;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2331;P13_R135;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2332;P13_R136;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2333;P13_R137;Epipremnum;31;Podwieszona pod oknami;;Kuchnia;13
2334;P13_R138;Aglaonema;32;Podwieszona pod oknami;;Kuchnia;13
2335;P13_R139;Aglaonema;32;Podwieszona pod oknami;;Kuchnia;13
2336;P13_R140;Aglaonema;32;Podwieszona pod oknami;;Kuchnia;13
2337;P13_R141;Aglaonema;32;Podwieszona pod oknami;;Kuchnia;13
2338;P13_R142;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2339;P13_R143;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2340;P13_R144;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2341;P13_R145;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2342;P13_R146;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2343;P13_R147;Epipremnum;32;Podwieszona pod oknami;;Kuchnia;13
2344;P13_R148;Epipremnum;33;Z kratką przy elewacji;;Sala Training bongo 13.01;13
2345;P13_R149;Epipremnum;33;Z kratką przy elewacji;;Sala Training bongo 13.01;13
2346;P13_R150;Epipremnum;33;Z kratką przy elewacji;;Sala Training bongo 13.01;13
2347;P13_R151;Aglaonema;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2348;P13_R152;Aglaonema;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2349;P13_R153;Epipremnum;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2350;P13_R154;Epipremnum;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2351;P13_R155;Epipremnum;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2352;P13_R156;Epipremnum;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2353;P13_R157;Epipremnum;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2354;P13_R158;Zamioculcas;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2355;P13_R159;Zamioculcas;34;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2356;P13_R160;Aglaonema;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2357;P13_R161;Aglaonema;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2358;P13_R162;Aglaonema;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2359;P13_R163;Epipremnum;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2360;P13_R164;Epipremnum;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2361;P13_R165;Epipremnum;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2362;P13_R166;Epipremnum;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2363;P13_R167;Epipremnum;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2364;P13_R168;Zamioculcas;35;Podwieszona pod oknami;;Sala Training bongo 13.01;13
2365;P13_R169;Aglaonema;36;Podwieszona pod oknami;;Sala Training okapi;13
2366;P13_R170;Aglaonema;36;Podwieszona pod oknami;;Sala Training okapi;13
2367;P13_R171;Epipremnum;36;Podwieszona pod oknami;;Sala Training okapi;13
2368;P13_R172;Epipremnum;36;Podwieszona pod oknami;;Sala Training okapi;13
2369;P13_R173;Epipremnum;36;Podwieszona pod oknami;;Sala Training okapi;13
2370;P13_R174;Epipremnum;36;Podwieszona pod oknami;;Sala Training okapi;13
2371;P13_R175;Epipremnum;36;Podwieszona pod oknami;;Sala Training okapi;13
2372;P13_R176;Zamioculcas;36;Podwieszona pod oknami;;Sala Training okapi;13
2373;P13_R177;Zamioculcas;36;Podwieszona pod oknami;;Sala Training okapi;13
2374;P13_R178;Strelicja;37;wolnostojące;;Sala Training okapi;13
2375;P13_R179;Aglaonema;38;Florama 1;;Openspace;13
2376;P13_R180;Aglaonema;38;Florama 1;;Openspace;13
2377;P13_R181;Aglaonema;38;Florama 1;;Openspace;13
2378;P13_R182;Aglaonema;38;Florama 1;;Openspace;13
2379;P13_R183;Aglaonema;38;Florama 1;;Openspace;13
2380;P13_R184;Aglaonema;38;Florama 1;;Openspace;13
2381;P13_R185;Epipremnum;38;Florama 1;;Openspace;13
2382;P13_R186;Epipremnum;38;Florama 1;;Openspace;13
2383;P13_R187;Epipremnum;38;Florama 1;;Openspace;13
2384;P13_R188;Epipremnum;38;Florama 1;;Openspace;13
2385;P13_R189;Epipremnum;38;Florama 1;;Openspace;13
2386;P13_R190;Epipremnum;38;Florama 1;;Openspace;13
2387;P13_R191;Epipremnum;38;Florama 1;;Openspace;13
2388;P13_R192;Epipremnum;38;Florama 1;;Openspace;13
2389;P13_R193;Epipremnum;38;Florama 1;;Openspace;13
2390;P13_R194;Epipremnum;38;Florama 1;;Openspace;13
2391;P13_R195;Epipremnum;38;Florama 1;;Openspace;13
2392;P13_R196;Epipremnum;38;Florama 1;;Openspace;13
2393;P13_R197;Epipremnum;39;Florama 2;;Openspace;13
2394;P13_R198;Epipremnum;39;Florama 2;;Openspace;13
2395;P13_R199;Epipremnum;39;Florama 2;;Openspace;13
2396;P13_R200;Epipremnum;39;Florama 2;;Openspace;13
2397;P13_R201;Epipremnum;39;Florama 2;;Openspace;13
2398;P13_R202;Epipremnum;39;Florama 2;;Openspace;13
2399;P13_R203;Epipremnum;39;Florama 2;;Openspace;13
2400;P13_R204;Epipremnum;39;Florama 2;;Openspace;13
2401;P13_R205;Epipremnum;39;Florama 2;;Openspace;13
2402;P13_R206;Aglaonema;40;Florama 3;;Openspace;13
2403;P13_R207;Aglaonema;40;Florama 3;;Openspace;13
2404;P13_R208;Aglaonema;40;Florama 3;;Openspace;13
2405;P13_R209;Aglaonema;40;Florama 3;;Openspace;13
2406;P13_R210;Epipremnum;40;Florama 3;;Openspace;13
2407;P13_R211;Epipremnum;40;Florama 3;;Openspace;13
2408;P13_R212;Epipremnum;40;Florama 3;;Openspace;13
2409;P13_R213;Epipremnum;40;Florama 3;;Openspace;13
2410;P13_R214;Epipremnum;40;Florama 3;;Openspace;13
2411;P13_R215;Epipremnum;40;Florama 3;;Openspace;13
2412;P13_R216;Epipremnum;40;Florama 3;;Openspace;13
2413;P13_R217;Epipremnum;40;Florama 3;;Openspace;13
2414;P13_R218;Epipremnum;40;Florama 3;;Openspace;13
2415;P13_R219;Epipremnum;40;Florama 3;;Openspace;13
2416;P13_R220;Epipremnum;40;Florama 3;;Openspace;13
2417;P13_R221;Epipremnum;40;Florama 3;;Openspace;13
2418;P13_R222;Epipremnum;40;Florama 3;;Openspace;13
2419;P13_R223;Epipremnum;40;Florama 3;;Openspace;13
2420;P13_R224;Monstera;41;Wolnostojąca;;Openspace w narożniku;13
2421;P13_R225;strelicja;42;Wolnostojąca;;Openspace w narożniku;13
2422;P13_R226;Aglaonema;43;Wolnostojąca;;Openspace w narożniku;13
2423;P13_R227;Aglaonema;45;Podwieszona pod oknami;;Openspace w narożniku;13
2424;P13_R228;Aglaonema;45;Podwieszona pod oknami;;Openspace w narożniku;13
2425;P13_R229;Aglaonema;45;Podwieszona pod oknami;;Openspace w narożniku;13
2426;P13_R230;Aglaonema;45;Podwieszona pod oknami;;Openspace w narożniku;13
2427;P13_R231;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2428;P13_R232;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2429;P13_R233;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2430;P13_R234;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2431;P13_R235;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2432;P13_R236;Epipremnum;45;Podwieszona pod oknami;;Openspace w narożniku;13
2433;P13_R237;Aglaonema;46;Podwieszona pod oknami;;Openspace w narożniku;13
2434;P13_R238;Aglaonema;46;Podwieszona pod oknami;;Openspace w narożniku;13
2435;P13_R239;Aglaonema;46;Podwieszona pod oknami;;Openspace w narożniku;13
2436;P13_R240;Aglaonema;46;Podwieszona pod oknami;;Openspace w narożniku;13
2437;P13_R241;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2438;P13_R242;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2439;P13_R243;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2440;P13_R244;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2441;P13_R245;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2442;P13_R246;Epipremnum;46;Podwieszona pod oknami;;Openspace w narożniku;13
2443;P13_R247;Strelicja;47;Wolnostojąca;;13.06 office;13
2444;P13_R248;Zamioculcas;48;Na szczytach biurek;;Openspace;13
2445;P13_R249;Zamioculcas;48;Na szczytach biurek;;Openspace;13
2446;P13_R250;Zamioculcas;48;Na szczytach biurek;;Openspace;13
2447;P13_R251;Zamioculcas;48;Na szczytach biurek;;Openspace;13
2448;P13_R252;Monstera;48;Na szczytach biurek;;Openspace;13
2449;P13_R253;Monstera;48;Na szczytach biurek;;Openspace;13
2450;P13_R254;Aglaonema;48;Na szczytach biurek;;Openspace;13
2451;P13_R255;Aglaonema;48;Na szczytach biurek;;Openspace;13
2452;P13_R256;Zamioculcas;49;Na szczytach biurek;;Openspace;13
2453;P13_R257;Zamioculcas;49;Na szczytach biurek;;Openspace;13
2454;P13_R258;Zamioculcas;49;Na szczytach biurek;;Openspace;13
2455;P13_R259;Zamioculcas;49;Na szczytach biurek;;Openspace;13
2456;P13_R260;Monstera;49;Na szczytach biurek;;Openspace;13
2457;P13_R261;Monstera;49;Na szczytach biurek;;Openspace;13
2458;P13_R262;Aglaonema;49;Na szczytach biurek;;Openspace;13
2459;P13_R263;Aglaonema;49;Na szczytach biurek;;Openspace;13
2460;P13_R264;Zamioculcas;50;Na szczytach biurek;;Openspace;13
2461;P13_R265;Zamioculcas;50;Na szczytach biurek;;Openspace;13
2462;P13_R266;Zamioculcas;50;Na szczytach biurek;;Openspace;13
2463;P13_R267;Zamioculcas;50;Na szczytach biurek;;Openspace;13
2464;P13_R268;Monstera;50;Na szczytach biurek;;Openspace;13
2465;P13_R269;Monstera;50;Na szczytach biurek;;Openspace;13
2466;P13_R270;Aglaonema;50;Na szczytach biurek;;Openspace;13
2467;P13_R271;Aglaonema;50;Na szczytach biurek;;Openspace;13
2468;P13_R272;Aglaonema;51;Florama 1;;Openspace;13
2469;P13_R273;Aglaonema;51;Florama 1;;Openspace;13
2470;P13_R274;Aglaonema;51;Florama 1;;Openspace;13
2471;P13_R275;Aglaonema;51;Florama 1;;Openspace;13
2472;P13_R276;Epipremnum;51;Florama 1;;Openspace;13
2473;P13_R277;Epipremnum;51;Florama 1;;Openspace;13
2474;P13_R278;Epipremnum;51;Florama 1;;Openspace;13
2475;P13_R279;Epipremnum;51;Florama 1;;Openspace;13
2476;P13_R280;Epipremnum;51;Florama 1;;Openspace;13
2477;P13_R281;Aglaonema;52;Florama 2;;Openspace;13
2478;P13_R282;Aglaonema;52;Florama 2;;Openspace;13
2479;P13_R283;Aglaonema;52;Florama 2;;Openspace;13
2480;P13_R284;Aglaonema;52;Florama 2;;Openspace;13
2481;P13_R285;Epipremnum;52;Florama 2;;Openspace;13
2482;P13_R286;Epipremnum;52;Florama 2;;Openspace;13
2483;P13_R287;Epipremnum;52;Florama 2;;Openspace;13
2484;P13_R288;Epipremnum;52;Florama 2;;Openspace;13
2485;P13_R289;Epipremnum;52;Florama 2;;Openspace;13
2486;P13_R290;Aglaonema;53;Florama 3;;Openspace;13
2487;P13_R291;Aglaonema;53;Florama 3;;Openspace;13
2488;P13_R292;Aglaonema;53;Florama 3;;Openspace;13
2489;P13_R293;Aglaonema;53;Florama 3;;Openspace;13
2490;P13_R294;Aglaonema;53;Florama 3;;Openspace;13
2491;P13_R295;Aglaonema;53;Florama 3;;Openspace;13
2492;P13_R296;Aglaonema;53;Florama 3;;Openspace;13
2493;P13_R297;Epipremnum;53;Florama 3;;Openspace;13
2494;P13_R298;Epipremnum;53;Florama 3;;Openspace;13
2495;P13_R299;Epipremnum;53;Florama 3;;Openspace;13
2496;P13_R300;Epipremnum;53;Florama 3;;Openspace;13
2497;P13_R301;Epipremnum;53;Florama 3;;Openspace;13
2498;P13_R302;Epipremnum;53;Florama 3;;Openspace;13
2499;P13_R303;Epipremnum;53;Florama 3;;Openspace;13
2500;P13_R304;Epipremnum;53;Florama 3;;Openspace;13
2501;P13_R305;Epipremnum;53;Florama 3;;Openspace;13
2502;P13_R306;Epipremnum;53;Florama 3;;Openspace;13
2503;P13_R307;Epipremnum;53;Florama 3;;Openspace;13
2504;P13_R308;Aglaonema;54;Podwieszona pod oknami;;13.11 Toucan;13
2505;P13_R309;Aglaonema;54;Podwieszona pod oknami;;13.11 Toucan;13
2506;P13_R310;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2507;P13_R311;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2508;P13_R312;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2509;P13_R313;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2510;P13_R314;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2511;P13_R315;Epipremnum;54;Podwieszona pod oknami;;13.11 Toucan;13
2512;P13_R316;Zamioculcas;54;Podwieszona pod oknami;;13.11 Toucan;13
2513;P13_R317;Zamioculcas;54;Podwieszona pod oknami;;13.11 Toucan;13
2514;P13_R318;Aglaonema;55;Podwieszona pod oknami;;13.11 Toucan;13
2515;P13_R319;Aglaonema;55;Podwieszona pod oknami;;13.11 Toucan;13
2516;P13_R320;Aglaonema;55;Podwieszona pod oknami;;13.11 Toucan;13
2517;P13_R321;Epipremnum;55;Podwieszona pod oknami;;13.11 Toucan;13
2518;P13_R322;Epipremnum;55;Podwieszona pod oknami;;13.11 Toucan;13
2519;P13_R323;Epipremnum;55;Podwieszona pod oknami;;13.11 Toucan;13
2520;P13_R324;Epipremnum;55;Podwieszona pod oknami;;13.11 Toucan;13
2521;P13_R325;Epipremnum;55;Podwieszona pod oknami;;13.11 Toucan;13
2522;P13_R326;Aglaonema;56;Podwieszona pod oknami;;13.12 Flamingo;13
2523;P13_R327;Aglaonema;56;Podwieszona pod oknami;;13.12 Flamingo;13
2524;P13_R328;Aglaonema;56;Podwieszona pod oknami;;13.12 Flamingo;13
2525;P13_R329;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2526;P13_R330;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2527;P13_R331;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2528;P13_R332;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2529;P13_R333;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2530;P13_R334;Epipremnum;56;Podwieszona pod oknami;;13.12 Flamingo;13
2531;P13_R335;Aglaonema;57;Podwieszona pod oknami;;13.12 Flamingo;13
2532;P13_R336;Aglaonema;57;Podwieszona pod oknami;;13.12 Flamingo;13
2533;P13_R337;Aglaonema;57;Podwieszona pod oknami;;13.12 Flamingo;13
2534;P13_R338;Epipremnum;57;Podwieszona pod oknami;;13.12 Flamingo;13
2535;P13_R339;Epipremnum;57;Podwieszona pod oknami;;13.12 Flamingo;13
2536;P13_R340;Epipremnum;57;Podwieszona pod oknami;;13.12 Flamingo;13
2537;P13_R341;Epipremnum;57;Podwieszona pod oknami;;13.12 Flamingo;13
2538;P13_R342;Epipremnum;57;Podwieszona pod oknami;;13.12 Flamingo;13
